Category,Size,Distance,tsne_1,tsne_2
train,Large,0.54414034,65.692024,33.89466
train,Large,0.63063604,60.98953,23.305231
train,Large,0.5452613,66.61361,30.711533
train,Large,0.56708145,66.674286,30.2268
train,Large,0.5320513,66.37723,30.352161
train,Large,0.4956641,66.12175,31.024597
train,Large,0.4956986,64.09401,30.706108
train,Large,0.9724234,50.91135,39.932274
train,Medium,0.9359759,45.37373,38.13404
train,Large,0.52947193,65.95406,28.458862
train,Large,0.6139899,63.55569,28.983437
train,Large,0.7914791,63.47601,37.203747
train,Large,0.46677527,66.557945,30.927076
train,Large,0.58522236,64.84677,27.217848
train,Large,0.78164357,70.39515,31.508188
train,Large,0.5578987,63.501434,31.486872
train,Large,0.7721087,64.571884,35.959263
train,Medium,0.9123334,51.657818,43.70294
train,Medium,0.8662739,52.233147,44.01358
train,Large,0.60174704,65.67298,33.99887
train,Medium,0.88270354,52.68838,43.84198
train,Large,0.72644824,64.02313,25.151915
train,Large,0.4341043,65.796196,29.486795
train,Large,0.7279376,55.336563,32.878315
train,Medium,0.8715991,61.52324,37.754208
train,Large,0.45893312,65.331184,29.186935
train,Large,0.509096,64.208336,31.462238
train,Large,0.7576769,64.605354,35.88928
train,Large,0.5058198,66.74339,31.073349
train,Large,0.45100504,65.91216,29.531885
train,Medium,0.9663637,52.26137,44.836025
train,Large,0.56006444,64.522766,27.664976
train,Large,0.7425575,59.031303,26.744362
train,Large,0.624839,64.27325,28.068092
train,Large,0.8888668,68.938156,20.476326
train,Large,0.51584554,64.39744,29.45128
train,Large,0.8021087,63.988007,25.042368
train,Large,0.6522251,67.47901,27.362993
train,Large,0.49058303,64.52946,29.439222
train,Large,0.5538576,65.730835,31.593407
train,Large,0.6890144,63.396297,28.913668
train,Large,0.47971007,65.13693,29.804497
train,Large,0.7280221,64.96078,35.471676
train,Large,0.5764778,60.627792,29.727564
train,Large,0.61407965,67.26168,29.328651
train,Large,0.7170635,69.72767,29.955935
train,Large,0.5993003,67.31462,29.295475
train,Large,0.5263725,66.05113,29.234674
train,Large,0.46993434,65.474266,28.859516
train,Large,0.54840106,64.05541,32.3339
train,Large,0.9260148,58.874428,19.391973
train,Large,0.5107813,65.134834,31.337599
train,Large,0.62536395,58.71128,27.948648
train,Large,0.8621315,56.724697,11.759309
train,Large,1.0689572,30.546396,22.318027
train,Large,0.57144153,62.878536,27.63519
train,Large,0.76249856,62.242283,36.992302
train,Large,0.7006973,58.835365,37.12926
train,Large,0.5249906,64.03295,29.373169
train,Large,0.50476444,66.141304,29.86829
train,Large,0.75188684,59.383713,33.55673
train,Large,0.56074286,65.66434,31.849985
train,Large,0.6453572,65.5398,27.12886
train,Large,0.66508603,63.748314,32.850887
train,Large,0.7265459,69.71931,29.938093
train,Medium,0.8592522,60.441967,38.27615
train,Large,0.7450618,65.03988,35.360622
train,Large,0.4365861,64.8249,29.291042
train,Large,0.5174681,66.335266,29.69065
train,Large,0.507582,65.530334,30.348166
train,Large,0.49821624,64.57461,28.41563
train,Large,0.53172004,64.68945,30.665865
train,Large,0.7875915,67.72347,26.89334
train,Large,0.86592907,52.77575,39.009724
train,Large,0.54031354,64.63818,28.523554
train,Large,0.57273364,67.126,29.560795
train,Large,0.65128326,59.49893,33.37719
train,Small,1.058156,38.338394,31.35429
train,Medium,0.71155465,59.01818,37.084393
train,Large,0.46906993,65.233505,30.185724
train,Large,0.8766875,70.479706,31.613174
train,Large,0.6742562,60.258495,32.291584
train,Large,0.50534487,64.30472,29.141685
train,Large,0.5702707,65.51766,34.3118
train,Medium,0.9826917,70.53207,31.654242
train,Large,0.67831594,60.988815,23.227713
train,Medium,0.7388288,62.752003,36.843357
train,Large,0.91319156,68.944214,20.467306
train,Large,0.77910393,58.96244,34.72407
train,Large,0.57961005,63.803093,31.511395
train,Large,0.4937323,65.586624,29.764816
train,Large,0.64303863,67.58439,30.725918
train,Large,0.57081145,64.31002,28.250849
train,Large,0.8211915,63.537292,33.136364
train,Large,0.5205382,66.59012,28.798485
train,Large,0.5629016,65.28975,27.969309
train,Large,0.6043851,63.84629,32.790325
train,Large,0.52657825,65.59624,28.124632
train,Large,0.55386317,61.64967,24.263702
truck,Large,0.7075173,53.501583,35.360176
truck,Medium,0.77368903,48.583405,41.656555
truck,Large,0.75816005,50.684814,36.82012
truck,Large,0.6831307,55.327637,36.56541
truck,Small,0.94041735,40.328415,41.623764
truck,Medium,0.66802144,53.020786,37.167408
truck,Medium,0.79661775,45.620888,37.068913
truck,Medium,0.7187061,40.80824,40.274963
truck,Large,0.77331156,49.857857,39.102615
truck,Large,0.86187553,61.593452,27.400188
truck,Large,0.79021907,55.060783,32.879726
truck,Medium,0.59937936,49.96526,42.184788
truck,Small,0.6950008,51.24503,42.294395
truck,Medium,0.7669366,49.53694,41.423813
truck,Large,0.79378897,55.37718,28.667711
truck,Large,0.87484,48.781574,38.973713
truck,Medium,0.7763903,47.3021,43.353302
truck,Medium,0.71704483,41.30235,39.744965
truck,Medium,0.6654059,43.196533,38.167824
truck,Large,0.72014225,51.83448,30.954031
truck,Medium,0.72116685,50.577744,37.256035
truck,Medium,0.81193185,48.15354,35.092903
truck,Large,0.92524445,58.724407,22.789627
truck,Large,0.72981256,53.917297,33.985657
truck,Medium,0.74369884,49.797585,38.774597
truck,Small,0.84595937,34.860466,36.487743
truck,Medium,0.76858443,50.347607,42.160088
truck,Large,0.8206764,54.32413,33.28456
truck,Medium,0.659041,42.040756,40.228024
truck,Medium,0.7756678,45.365314,42.30736
truck,Medium,0.66926706,47.08043,41.612206
truck,Medium,0.65215874,49.182983,42.821606
truck,Large,0.96684617,53.01031,54.47273
truck,Large,0.65935266,53.19735,36.689117
truck,Large,0.7852495,52.86949,30.290442
truck,Medium,0.8380861,39.38144,39.771996
truck,Medium,0.7617481,47.055725,43.435978
truck,Large,0.7037471,51.77671,31.549877
truck,Medium,0.7338409,48.20317,41.515152
truck,Small,0.94736767,30.74685,40.116795
truck,Large,0.7552649,50.52888,36.63222
truck,Medium,0.85933185,39.563004,38.499928
truck,Small,0.78621554,44.587574,38.292606
truck,Medium,0.665011,41.567974,40.06864
truck,Medium,0.88089097,46.253605,41.200237
truck,Small,0.7794295,39.875042,39.920177
truck,Medium,0.78113157,50.825974,44.745335
truck,Large,0.8168242,55.610268,31.532215
truck,Medium,0.91693795,47.190823,46.50964
truck,Large,0.7818743,56.753094,28.275305
truck,Medium,0.79112226,47.414295,37.45949
truck,Large,0.83344096,56.758564,34.852722
truck,Medium,0.73450094,57.1879,36.537395
truck,Small,0.9903559,34.50409,34.713192
truck,Medium,0.80990386,53.154278,43.062126
truck,Medium,0.7848587,52.960945,40.212803
truck,Medium,0.74045813,55.44105,39.946507
truck,Large,0.80925786,50.756493,35.97948
truck,Medium,0.91809386,25.67397,27.88507
truck,Large,0.76147705,55.640755,31.51401
truck,Small,0.9090871,50.603043,45.254204
truck,Medium,0.7188763,47.512962,37.638966
truck,Medium,0.66002196,50.446865,37.521816
truck,Large,0.82681125,56.516113,31.392916
truck,Medium,0.75212693,41.103615,39.187054
truck,Large,0.7331014,51.985638,30.48306
truck,Medium,0.8862512,36.06243,34.722076
truck,Medium,0.65553665,47.746094,40.75478
truck,Small,1.061859,-45.11077,4.907682
truck,Medium,0.8392264,50.76815,45.009354
truck,Large,0.6992811,53.083965,35.842224
truck,Large,0.85536814,62.324814,27.378424
truck,Medium,0.7482408,52.725075,38.396873
truck,Large,0.7452219,49.1984,35.279507
truck,Large,0.78797734,51.146473,37.442284
truck,Large,0.8400709,54.226353,33.06798
truck,Medium,0.78457355,47.945553,35.20001
truck,Medium,0.6728987,40.9026,40.10307
truck,Large,0.83773,60.03917,21.602163
truck,Medium,0.72244596,48.596893,35.189606
truck,Small,0.78241926,48.83484,42.332497
truck,Medium,0.81086123,52.953243,41.957695
truck,Large,0.8358,56.64513,14.518394
truck,Large,0.8293975,49.078377,35.208637
truck,Small,0.67158973,49.71747,43.09115
truck,Small,0.8421443,35.172043,40.200226
truck,Large,0.6775128,53.96441,39.029083
truck,Medium,0.65508485,52.68637,38.619026
truck,Medium,0.6918337,47.64777,37.6832
truck,Medium,0.76369303,54.820854,40.49803
truck,Small,0.85963714,38.857285,41.143684
truck,Medium,0.910848,45.715122,40.91514
truck,Large,0.7567432,53.5646,40.72491
truck,Medium,0.72923684,49.7609,42.249874
truck,Medium,0.8948818,37.21444,38.4029
truck,Medium,0.8309458,45.831264,36.847404
truck,Medium,0.80032575,50.255585,37.65759
truck,Large,0.7414554,53.632534,36.85266
truck,Medium,0.83610195,52.459908,40.17468
truck,Medium,0.7362744,42.818504,39.704674
boat,Medium,0.7169145,34.645653,44.891216
boat,Small,0.95741546,-32.748302,-45.135464
boat,Medium,0.7710148,31.126589,48.356495
boat,Medium,0.69098574,33.3618,47.823895
boat,Medium,0.9216407,14.874577,33.457592
boat,Large,0.78703105,51.814262,24.215757
boat,Large,0.83680004,63.720825,37.354965
boat,Small,0.73484766,31.031544,42.56151
boat,Medium,0.9006162,21.886974,0.6658301
boat,Small,0.6979428,32.85663,43.123863
boat,Medium,0.6649124,32.420525,48.006065
boat,Small,0.68302685,31.42719,45.234863
boat,Small,0.9574903,-87.77376,-9.658315
boat,Small,0.7384189,30.614012,44.994747
boat,Medium,0.84856796,30.458,43.786156
boat,Medium,0.67827404,35.010826,47.03686
boat,Medium,0.6607323,32.86099,46.34374
boat,Large,0.69191027,51.814476,24.622059
boat,Small,0.75728154,31.594511,41.65742
boat,Medium,0.8453772,46.568233,27.695536
boat,Large,0.92686826,34.461094,21.324364
boat,Large,0.9283424,34.642292,32.390068
boat,Medium,0.89162904,46.600048,24.773808
boat,Large,0.8628859,46.826633,25.941748
boat,Large,0.8258296,49.704407,24.019608
boat,Medium,0.72473586,46.581272,26.999954
boat,Large,0.7837796,51.7031,23.90031
boat,Medium,0.94953924,21.90815,0.7661541
boat,Medium,0.7517668,35.1986,47.68119
boat,Small,0.70888895,31.938534,44.433346
boat,Small,0.83092344,30.176878,45.770576
boat,Medium,0.7493305,32.99174,48.27626
boat,Large,0.7795583,51.566353,23.94388
boat,Small,0.83529854,30.106909,45.029995
boat,Medium,0.79845756,35.50532,46.96713
boat,Large,0.95493025,71.76549,19.727669
boat,Large,0.79101723,33.8165,48.2602
boat,Large,0.70094603,33.390057,46.562828
boat,Medium,0.74376035,46.60265,27.154516
boat,Small,0.79504746,32.222744,41.26453
boat,Small,0.7090979,34.24128,44.21763
boat,Small,0.72891873,30.598026,44.162045
boat,Large,0.73647577,51.727993,25.173203
boat,Small,0.819511,30.485098,41.867165
boat,Small,0.91449296,-3.4856086,-8.433448
boat,Medium,0.78627384,30.0595,48.205296
boat,Medium,0.7727907,31.397602,44.72901
boat,Medium,0.76433057,46.622387,26.954947
boat,Medium,0.81376433,47.64045,25.573149
boat,Small,0.74472696,34.893604,43.395184
boat,Small,0.707687,31.649364,42.8394
boat,Medium,0.8545412,48.178146,24.884583
boat,Large,0.8336645,61.387936,24.571655
boat,Large,0.8219707,49.185932,24.204672
boat,Medium,0.75431323,35.053104,47.8565
boat,Small,1.0039618,-32.866356,-45.173523
boat,Large,0.7066201,33.205532,46.367004
boat,Medium,1.0158124,-34.05943,-29.99166
boat,Medium,0.71197534,31.600313,45.708042
boat,Medium,0.729003,34.342842,45.13246
boat,Small,0.73881614,31.747145,41.41261
boat,Medium,0.8345012,46.213356,26.190933
boat,Small,0.92985195,26.81169,2.7346854
boat,Large,0.76325876,51.548306,24.735687
boat,Medium,0.7284622,32.345886,46.433567
boat,Medium,0.67344636,33.33451,47.769424
boat,Large,0.77123374,51.17435,24.640297
boat,Large,0.67733604,33.863506,47.42857
boat,Small,0.7055759,34.14317,44.35721
boat,Medium,0.635423,33.248005,44.71111
boat,Medium,0.8984498,14.871342,33.46914
boat,Medium,1.0013033,-23.223291,7.415614
boat,Medium,0.6483204,32.397396,47.999886
boat,Small,0.96830666,-88.20708,-6.20044
boat,Small,0.7561547,33.10895,42.80299
boat,Large,0.8470593,48.06692,24.810673
boat,Large,0.874034,49.842216,23.918385
boat,Large,0.85660774,48.467186,25.121983
boat,Small,0.70754564,35.17096,42.43164
boat,Medium,0.66935223,31.80976,45.680714
boat,Medium,0.5982384,31.864199,45.68777
boat,Large,0.7309983,33.05918,46.174473
boat,Medium,0.7246487,31.212889,44.306942
boat,Medium,0.6475356,32.022053,43.85098
boat,Small,0.7799877,31.667841,42.98256
boat,Small,0.8133497,31.18552,40.723644
boat,Small,0.6617872,32.90605,44.320618
boat,Small,0.9773586,-2.3027337,-8.734632
boat,Small,0.6940672,33.03557,42.58634
boat,Medium,0.7603195,48.70134,25.753016
boat,Small,0.7278304,32.65703,42.966522
boat,Small,0.6621161,33.836662,44.55171
boat,Medium,0.6559106,32.07589,47.090626
boat,Large,0.75796264,51.688423,24.666761
boat,Large,0.76906073,49.50157,25.642597
boat,Medium,0.776387,29.900272,48.23114
boat,Medium,0.69345146,32.47531,45.93963
boat,Large,0.7839663,51.728664,24.3214
boat,Small,0.83238107,45.967064,25.986454
boat,Small,0.78997034,32.280067,40.45721
traffic light,Small,0.5916453,-7.1634665,15.901196
traffic light,Medium,0.761631,-8.491579,17.810217
traffic light,Small,0.6999377,-4.2728596,13.494469
traffic light,Medium,0.6046484,-6.397428,17.939983
traffic light,Small,0.9819655,-86.18432,-5.8079247
traffic light,Small,0.61752564,-6.537813,16.03614
traffic light,Small,0.5988172,-8.232814,15.632373
traffic light,Small,0.98282593,-85.384384,-9.075934
traffic light,Small,0.8347053,-4.2189527,13.310641
traffic light,Small,0.6255348,-5.6602807,15.291971
traffic light,Small,0.9819655,-86.183754,-5.8079753
traffic light,Small,0.89112604,-39.159084,-1.2169908
traffic light,Small,0.62100524,-7.144662,15.883485
traffic light,Large,0.76228726,-6.017288,20.945635
traffic light,Small,0.6375518,-9.022286,14.011587
traffic light,Small,0.8595372,-49.534218,-16.057104
traffic light,Small,0.90017176,9.5230665,-11.004389
traffic light,Large,0.92010236,18.961924,-21.727962
traffic light,Small,0.91397107,-86.118164,-10.259876
traffic light,Small,0.5967809,-5.7021594,15.513643
traffic light,Small,0.60895747,-7.2250805,16.912165
traffic light,Medium,0.65092677,-7.450701,16.74668
traffic light,Small,0.8295307,-4.8471875,8.779582
traffic light,Small,1.0097805,-85.73712,-7.3358846
traffic light,Small,0.531859,-7.079583,16.483795
traffic light,Medium,0.67457074,-6.0957017,19.008282
traffic light,Small,0.53539574,-6.7581224,16.7947
traffic light,Small,0.53539073,-6.775579,16.328245
traffic light,Small,0.72405565,-7.9180155,13.436527
traffic light,Medium,0.89975184,-24.341578,36.72685
traffic light,Medium,0.7700807,-6.0703373,20.310379
traffic light,Small,0.9277668,-5.3983064,8.674959
traffic light,Small,0.62855464,-7.4989066,14.102247
traffic light,Medium,0.7320383,-5.4200015,18.85718
traffic light,Small,0.7724625,-7.1132364,12.761634
traffic light,Medium,0.6124364,-6.4691963,18.239704
traffic light,Small,0.79255486,-4.7803493,9.221177
traffic light,Small,0.70735717,-5.5509267,9.102375
traffic light,Small,0.5399315,-6.7322536,16.751122
traffic light,Small,0.6650661,-9.346388,13.912253
traffic light,Small,0.6086799,-6.728463,15.101601
traffic light,Small,0.69330525,-9.657939,13.938169
traffic light,Small,0.8386145,-5.0764046,8.353177
traffic light,Small,0.74333197,-5.419228,16.695312
traffic light,Medium,0.68652976,-6.201343,19.524546
traffic light,Small,0.9055625,-86.13526,-5.7061553
traffic light,Small,0.5562804,-7.036942,16.519058
traffic light,Small,0.9901828,-85.64842,-7.6469884
traffic light,Large,0.7985973,-6.042564,20.39893
traffic light,Small,0.7326907,-9.18704,12.7447405
traffic light,Small,0.71106136,-8.587645,12.141523
traffic light,Small,0.8840286,-6.9581227,9.269911
traffic light,Medium,0.67189074,-7.6184096,17.817657
traffic light,Small,0.98282593,-85.384384,-9.075934
traffic light,Medium,0.6810014,-6.3735824,19.605146
traffic light,Small,0.5925349,-8.731186,13.62844
traffic light,Small,1.0106355,-51.489338,7.4687595
traffic light,Small,0.91674054,-85.688385,-9.635891
traffic light,Small,0.64412296,-7.0728755,14.5384
traffic light,Small,0.6199324,-8.441265,13.280528
traffic light,Small,0.6736274,-7.5747986,13.601813
traffic light,Small,0.60344225,-6.1637044,16.565525
traffic light,Small,0.58185905,-7.8673506,17.445488
traffic light,Small,0.7072753,-7.880498,17.617905
traffic light,Small,0.70346934,-9.511879,13.322589
traffic light,Small,0.5948396,-8.040751,13.8917
traffic light,Medium,0.56224287,-7.066473,17.187954
traffic light,Medium,0.77664,-5.343534,19.020933
traffic light,Small,0.8080161,-5.9407873,13.521824
traffic light,Medium,0.68452984,-7.1385117,17.94773
traffic light,Medium,0.8719015,-8.88746,18.080887
traffic light,Medium,0.59767586,-7.1222525,16.259462
traffic light,Small,0.7842487,-4.4868703,16.186647
traffic light,Small,0.67519563,-6.414299,9.597074
traffic light,Large,0.8267038,-4.331085,22.420837
traffic light,Small,0.84697515,-5.8818383,9.609402
traffic light,Small,1.0105199,-84.154045,-11.945278
traffic light,Small,0.646905,-9.703069,13.77852
traffic light,Small,0.6961211,-7.668756,12.267452
traffic light,Small,0.6859251,-9.276568,12.859303
traffic light,Medium,0.81986105,-9.327191,20.282173
traffic light,Small,0.9530634,38.379627,31.33735
traffic light,Small,0.6486143,-6.2350426,17.09325
traffic light,Small,0.9339632,-85.693436,-9.312924
traffic light,Small,0.7595141,-8.711613,16.16342
traffic light,Small,0.7936643,-6.2863545,10.289047
traffic light,Small,0.7736199,-4.5133133,10.249639
traffic light,Small,0.6959653,-8.954363,13.15773
traffic light,Small,0.76357466,-4.642368,16.075428
traffic light,Small,0.7213217,-9.571093,13.241254
traffic light,Small,0.60909855,-7.832458,15.026069
traffic light,Small,0.8431088,-2.116553,9.867375
traffic light,Medium,0.6938201,-4.552207,15.206494
traffic light,Large,0.93965936,-2.9614553,23.809553
traffic light,Medium,0.88902384,-4.672434,18.849749
traffic light,Small,0.55622876,-8.265989,15.082794
traffic light,Small,0.8870769,-3.3022373,8.475502
traffic light,Small,0.7107867,-9.021094,12.562865
traffic light,Small,0.62114054,-7.0732956,14.51686
traffic light,Small,0.8551188,-4.9356985,8.619587
fire hydrant,Small,0.9060727,-4.0258613,-15.461815
fire hydrant,Medium,0.5851179,-6.132779,-21.385368
fire hydrant,Large,0.51414114,-5.974627,-24.193226
fire hydrant,Large,0.57186806,-5.9727416,-27.73217
fire hydrant,Large,0.8197934,32.846153,25.929821
fire hydrant,Small,1.0122391,-2.6877382,8.504346
fire hydrant,Large,0.6253261,-6.028238,-28.457321
fire hydrant,Large,0.49501666,-6.6965694,-24.628128
fire hydrant,Large,0.6311083,-5.3335996,-28.047417
fire hydrant,Large,0.6889728,-6.2954636,-28.6087
fire hydrant,Large,0.69648796,-5.5359097,-28.668623
fire hydrant,Small,0.87857276,-7.2860813,-13.511123
fire hydrant,Large,0.5404446,-7.620303,-24.554226
fire hydrant,Large,0.7571913,-4.8527303,-29.3402
fire hydrant,Small,0.95818365,-2.5533473,-13.316794
fire hydrant,Large,0.7039048,-4.5340486,-27.935736
fire hydrant,Medium,0.74092996,-5.5361953,-19.29604
fire hydrant,Medium,0.8254231,-5.3169036,-18.649025
fire hydrant,Large,0.6876212,-6.6928554,-26.41234
fire hydrant,Small,0.8219635,-5.1149826,-15.611657
fire hydrant,Small,0.80448526,-5.0474453,-15.424764
fire hydrant,Small,0.9446376,-4.557147,-14.98497
fire hydrant,Medium,0.54466724,-6.406177,-23.237791
fire hydrant,Large,0.5333051,-6.073638,-26.976696
fire hydrant,Medium,0.57777363,-5.0599055,-22.754955
fire hydrant,Medium,0.88766927,-8.22098,-18.309532
fire hydrant,Large,0.49735686,-6.2768917,-24.28004
